DR,DLR_Cor,Ta_5m,Press,UR,ULR_Cor,Rain
-2.219,257.3333333333333,5.7876666666666665,912.0,0.5926666666666667,326.56666666666666,0.0
-2.2723333333333335,256.23333333333335,5.492333333333334,912.0,0.4713333333333333,326.03333333333336,0.0
-1.7326666666666668,256.4666666666667,5.167333333333333,912.3333333333334,0.684,324.73333333333335,0.0
16.675,255.03333333333333,5.023666666666666,910.3333333333334,14.484333333333334,324.40000000000003,0.0
74.15333333333334,256.5,5.168666666666667,913.0,54.35333333333333,327.1333333333334,0.0
108.53333333333336,258.59999999999997,5.921333333333333,914.0,58.03666666666667,334.1,0.0
192.80000000000004,259.56666666666666,6.191,914.0,82.86333333333334,339.56666666666666,0.0
333.00000000000006,265.8666666666666,7.806333333333334,914.0,117.16666666666669,353.5333333333333,0.0
417.8333333333333,272.6,9.37,914.0,125.7,366.0666666666666,0.0
555.0666666666667,284.20000000000005,10.77,914.0,154.26666666666668,382.1666666666667,0.0
496.1000000000001,289.8666666666667,11.206666666666663,914.0,133.79999999999998,388.3666666666666,0.0
536.5,287.43333333333334,11.353333333333332,914.6666666666666,138.79999999999998,393.26666666666665,0.0
703.6999999999999,290.73333333333335,11.906666666666666,914.0,175.5,412.2,0.0
726.2999999999998,292.16666666666663,12.703333333333331,911.3333333333334,183.96666666666667,429.6666666666667,0.0
608.8000000000001,299.3,13.050000000000002,914.0,157.9,430.1333333333334,0.0
551.6666666666666,310.8333333333333,13.373333333333337,910.6666666666666,145.73333333333335,425.1333333333334,0.0
674.9,312.93333333333334,14.063333333333333,913.0,176.16666666666666,437.9666666666667,0.0
543.9333333333333,322.0333333333333,14.273333333333332,912.6666666666666,141.83333333333334,434.5333333333333,0.0
483.8999999999999,319.0,14.703333333333331,912.0,126.4,429.3333333333333,0.0
537.5,316.2,14.98,912.0,138.5,432.53333333333336,0.0
381.1666666666667,322.73333333333335,15.0,906.3333333333334,98.9,425.26666666666665,0.0
305.2666666666667,325.03333333333336,15.103333333333332,911.0,80.16333333333333,416.6666666666667,0.0
279.53333333333336,327.43333333333334,15.176666666666668,911.0,72.87666666666667,413.3333333333333,0.0
200.5,330.3666666666666,15.28,911.0,52.75333333333333,407.6,0.0
114.7,331.0,15.29,910.0,31.256666666666664,400.23333333333335,0.0
77.78,331.2,15.353333333333332,910.0,22.02,394.4666666666667,0.0
47.52333333333333,318.93333333333334,15.21,910.0,15.603333333333332,386.9333333333334,0.0
31.636666666666667,305.7666666666667,15.043333333333331,910.0,20.76666666666667,380.2,0.0
-1.7383333333333333,294.6333333333333,14.03,910.0,2.1176666666666666,368.6,0.0
-1.6326666666666665,295.1333333333334,13.613333333333337,910.3333333333334,2.042666666666667,360.76666666666665,0.0
-1.663333333333333,295.86666666666673,12.089999999999998,911.0,1.1466666666666667,355.5,0.0
-1.625333333333333,289.09999999999997,10.83,911.0,1.3213333333333337,348.9666666666667,0.0
-3.2283333333333335,272.0333333333333,10.293333333333337,911.0,1.823,341.2,0.0
-3.7456666666666663,268.6666666666667,9.686666666666667,911.0,2.659333333333333,333.8333333333333,0.0
